0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.819956610000000197e+00,3.167028199999999849e+00,9.414316679999998883e+00,8.633405670000000143e+00,4.425162629999999098e+00,2.646420800000001350e+00,4.121475109999998665e+00,2.906724530000005302e+00,2.342733179999996196e+00,1.301518369999996594e+00,6.941432100000000105e-01,3.904555000000016207e-01,4.772234699999984286e-01,7.375271100000020397e-01,1.735357499999992115e-01,1.301518700000059425e-01,6.507592199999905347e-01,7.375271100000020397e-01,3.036876199999980486e-01,4.338399000000237038e-02,1.301518600000051151e-01,0.000000000000000000e+00,4.338388999999409634e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.338399000000237038e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.519356499999999888e-01,5.530417199999999589e-01,8.609854200000000013e-01,2.174459530000000029e+00,3.921568630000000333e+00,5.542986420000000969e+00,7.572900919999998592e+00,1.084087481999999625e+01,4.958521850000003894e+00,4.952237289999999348e+00,2.469834130000002403e+00,2.312719909999998436e+00,2.029914600000005009e+00,1.753393649999999582e+00,7.918551599999972268e-01,9.803920999999959918e-01,7.541477700000029927e-01,5.467573099999967212e-01,2.073906400000069539e-01,3.079436700000002247e-01,5.216188699999975142e-01,4.399195399999982214e-01,2.702362799999988852e-01,1.822523800000084293e-01,1.131221599999889804e-01,8.798390999999838868e-02,3.770739000000844499e-02,3.770737999999340673e-02,2.513826000000562999e-02,1.885369999999397805e-02,6.284560000004546509e-03,6.284569999991163058e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.284560000004546509e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.511811009999999733e+00,2.362204730000000197e+00,5.511811030000001388e+00,2.924634420000000290e+00,3.374578149999997834e+00,2.249718790000002855e+00,1.574803140000000212e+00,8.998874999999983970e-01,1.237345349999998234e+00,0.000000000000000000e+00,5.624297099999999716e-01,3.374577499999986685e-01,4.499438200000049903e-01,1.124858899999949813e-01,2.249718600000001345e-01,2.249719600000048558e-01,6.749155899999976782e-01,3.374578399999990097e-01,0.000000000000000000e+00,3.374578499999998371e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.124858800000012593e-01,0.000000000000000000e+00,1.124859799999988752e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.175038039999999562e+00,4.718417040000001172e+00,2.891933030000000571e+00,3.348554019999999909e+00,1.674277010000000843e+00,7.610350399999994409e-01,9.132420100000011587e-01,7.610349999999961312e-01,1.674277010000000843e+00,3.044140000000012947e-01,3.044140099999985694e-01,6.088280099999998640e-01,3.044140099999985694e-01,0.000000000000000000e+00,3.044140000000012947e-01,7.610349900000024093e-01,7.610349499999990996e-01,0.000000000000000000e+00,1.522070699999993337e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.522069800000025452e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.531468520000000666e+00,5.314685289999999895e+00,5.034965050000000275e+00,6.153846160000000509e+00,4.755244679999997004e+00,2.517482540000003155e+00,1.538461540000000127e+00,9.790210100000038551e-01,2.797203099999947540e-01,1.398600699999974495e-01,0.000000000000000000e+00,6.993006900000011683e-01,2.797203100000018594e-01,0.000000000000000000e+00,1.398601599999977907e-01,2.797202200000015182e-01,4.195804699999996501e-01,1.398601600000048961e-01,2.797202199999944128e-01,1.398601599999977907e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.398601500000040687e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.767104670000000155e+00,2.129587669999999822e+00,4.168554590000001170e+00,5.391934749999998999e+00,5.301313979999997983e+00,5.029451760000000604e+00,3.443588550000001192e+00,3.670140450000001664e+00,2.763932939999996563e+00,1.812415100000002610e+00,1.449931979999995235e+00,3.624830400000007558e-01,5.890348900000006438e-01,9.062075000000007208e-01,4.984141400000012823e-01,3.624830400000007558e-01,7.702764100000010217e-01,5.437244599999999650e-01,4.984141399999941768e-01,3.171726100000000770e-01,1.359311900000079731e-01,1.359310899999996991e-01,0.000000000000000000e+00,9.062075999999308351e-02,9.062076000000729437e-02,4.531032999999951016e-02,0.000000000000000000e+00,4.531043000000067877e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.723395080000000190e+00,1.852649729999999773e+00,1.378716060000000354e+00,2.068074099999999582e+00,2.542007760000000616e+00,3.748384320000001324e+00,2.369668249999996590e+00,2.283498450000003288e+00,1.120206809999999109e+00,1.249461479999997238e+00,4.308487300000010123e-01,1.292546800000025087e-01,5.601033999999955881e-01,3.015941000000026406e-01,3.877639299999984246e-01,1.292546300000019244e-01,5.170185099999997647e-01,7.755277700000000607e-01,5.601034000000026936e-01,2.154244099999971240e-01,1.723395200000013006e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.308484999999961929e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.308488999999937619e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.510729600000000117e-01,8.941344700000001255e-01,1.752503579999999950e+00,2.765855980000000436e+00,2.408202189999999909e+00,3.743443009999998239e+00,4.244158319999998596e+00,4.315689070000001237e+00,4.089175029999999822e+00,2.932761050000003422e+00,2.050548419999998373e+00,2.241297060000000840e+00,1.311397270000000503e+00,9.537434299999958398e-01,5.722460300000022926e-01,7.033858400000028155e-01,5.603242699999952947e-01,3.457319900000044299e-01,1.549832599999945160e-01,4.411064000000024521e-01,9.418216600000022254e-01,9.418216499999942926e-01,3.099666000000027566e-01,4.172627800000014986e-01,3.814973899999998252e-01,2.145922699999971428e-01,1.549832500000007940e-01,7.153079000000417409e-02,2.384354000000143969e-02,0.000000000000000000e+00,1.192185999999395563e-02,2.384353000000061229e-02,0.000000000000000000e+00,1.192177000000071985e-02,1.192186000000106105e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.454008700000000265e-01,8.498867699999999026e-01,1.903287759999999995e+00,3.833806279999999678e+00,4.679393460000000893e+00,4.838478519999998895e+00,5.245506909999999579e+00,5.181012950000003059e+00,4.708057459999999139e+00,3.608794129999999711e+00,2.778972129999999652e+00,2.138332280000000196e+00,1.550720910000002561e+00,1.241150030000000015e+00,5.775789799999984098e-01,8.011580399999971291e-01,6.349070000000054392e-01,4.786883499999987635e-01,1.762834399999988477e-01,3.196032700000017712e-01,6.306073599999990620e-01,7.280649599999975408e-01,3.898300200000051063e-01,3.711983599999939543e-01,2.450769800000003329e-01,1.304211100000003398e-01,1.003239300000018375e-01,8.025905000000221889e-02,4.729563000000069906e-02,3.009708999999105572e-02,3.439681000000405220e-02,2.149800000000112732e-02,1.576515000000000555e-02,4.299639999999271822e-03,5.732749999999953161e-03,7.165970000002630513e-03,4.299639999999271822e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.866419999996594470e-03,1.433120000001508743e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.212929600000000163e-01,3.018206600000000184e-01,8.373089300000000623e-01,1.801187800000000117e+00,3.057151200000000291e+00,5.890370950000000327e+00,7.896017890000001316e+00,7.448155009999997134e+00,5.724856350000003147e+00,4.877811299999997630e+00,3.261610400000002130e+00,2.804011289999998269e+00,1.888813169999998820e+00,1.655145550000000298e+00,7.204751499999986208e-01,1.217018719999998666e+00,9.736149599999990301e-01,6.231136600000084513e-01,2.531399999999948136e-01,4.478627799999941317e-01,1.255963550000011253e+00,1.012559609999996724e+00,4.965435699999929398e-01,4.770714800000064315e-01,6.717942699999994716e-01,3.407653400000043575e-01,2.823483199999898829e-01,1.070976200000117728e-01,1.168338599999998451e-01,6.815306999999393156e-02,3.894455999999735241e-02,1.947228000000222892e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.736230000001455664e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
