x,y,z
0.0231770700036,1.12314402907,0.136843504649
-1.22081786056,-2.06201847785,0.44771181479
0.303340141219,-0.208309438556,0.452653372279
0.152679670643,0.938559774299,0.179810048659
-0.198198346954,1.6852347837,0.885323456578
0.732179810963,-1.49736977057,0.594233894452
1.24289723306,1.43515444181,0.884364924838
1.77598933582,0.790837804581,-0.563405832871
0.527057552562,-1.33076164431,0.500925886236
0.31540181828,0.366960611796,-0.368632027761
0.674760636049,-0.126509048228,-0.864452576481
-0.629588415016,0.362270244456,0.572228411262
0.607783052691,-0.665806084468,-0.355145824635
-0.0790834272955,1.3424335121,-0.486129669598
-0.277113301239,1.06106286888,-1.30247164822
-1.35468781455,0.663167097931,-1.06679335547
1.30224703339,-1.5879837586,0.789886455039
-1.3816122787,-1.26030955,-0.723499712183
-0.714331460992,0.491790960137,-0.534647337268
-0.37178612494,1.1267362636,-0.266094668398
-0.799016034406,-0.928753939056,1.42750323702
1.35583100495,0.791556095159,0.548645119485
-0.0478154273292,1.56410143759,-0.802566218382
-1.79452117235,-0.622196320722,-1.33223978264
0.83962927447,-0.041730409741,1.20915060062
0.443568778254,-1.0771571134,-0.287045329766
1.38161710778,1.58193129989,0.12353636288
0.29417575767,0.788528765159,-0.101017287957
0.887677599236,-1.371484869,1.30316255482
-0.0981042008061,-0.311802049629,0.579983719999
-0.617628517024,0.440340532245,-0.548601982476
-0.138886462894,0.177421733853,0.159263585028
-1.87064089165,1.06271473702,-0.882662503493
1.30807697352,-0.849952225212,1.33368527038
0.243584349919,0.853947547017,0.43770908019
0.373128880302,-0.0728084650855,1.58393215086
-0.171670897758,-0.0788170875175,-3.2677388689
0.165168904722,0.0391370721337,0.479914424522
0.899338222756,0.679581061357,-0.063788198988
0.349939920223,-2.05681947615,0.246635214932
-1.05655886494,1.3133204406,0.54022347584
-0.594995625396,-1.07679758569,0.504545229398
-1.04147883286,-0.660173469093,-0.785949131935
-1.75620973573,-1.30285069361,0.981582041907
0.925593231265,-0.191746396289,0.181417311172
-0.158446955082,0.479352590093,0.77967751961
-0.255190787311,0.857817690608,-0.746801053471
0.597525569598,-1.06803595695,0.373462050957
-0.793867035873,1.11625851432,-0.666875315479
0.602654652287,-0.573970474386,-0.742707253746
0.143344739794,-0.0353138386518,-1.46885858721
-0.321228280597,0.824886983961,-0.887252896649
0.598305223838,-1.11749392701,-0.444046620354
0.697936082888,-0.415804033238,0.504297632532
-0.0880746839922,-1.13190495434,-0.774814816031
0.187099179704,0.687616934109,0.0106321221715
1.34147318004,-0.799015125555,-1.41242380571
2.00348079051,-0.739811097276,-0.564292360091
0.475732988895,-0.9697353391,2.41436243584
0.655698811499,-0.0677393879979,0.535035192934
-1.37257016968,-0.595060670972,-1.00338943812
-0.338982497532,0.902711472296,-3.91744685533
0.0371531995527,-1.87680482931,-0.11904051503
-0.104534852403,2.38505074234,1.15416195831
-0.449487088836,-0.709015004187,0.781676818193
-1.72102650276,-0.50918239255,1.04856029598
-0.581861742096,-1.06361974119,-0.274608718327
-0.558221658562,-0.702592527402,-0.198695716344
0.364001965137,2.29684927326,-0.0553999157835
1.77643732357,-0.199377727589,-0.544733430134
0.421585369408,-0.254763384863,0.80634901622
-0.337520428029,-2.14269540542,0.048888837138
-0.231317855102,1.8129886937,-0.733704310589
-0.551367751741,1.38328802416,0.27223484914
0.456976968189,-1.35636652896,1.48322996486
0.910892674309,0.0394421432655,-0.418844681845
0.298905200408,-0.112246887315,0.563323452586
-0.638516764279,-1.31506968924,-0.873818698206
-0.190104880555,1.02229902687,-1.15712504512
-2.14111748773,0.267837366889,0.0468302002633
-0.645859298013,0.972877374228,1.13609286739
-0.143210191545,0.877034600084,-0.127444362701
-1.04923057636,-1.77469790794,0.180379685988
-0.323631074588,0.411608589601,-0.377258694949
1.05499834134,1.84236162996,-1.47160449338
-0.644137403093,1.38089632561,0.262005625022
-0.387492540951,1.72755564578,-1.16929171415
-0.279205808842,-0.953376527591,-3.15441492342
0.0820907816797,0.265424153857,0.795875075071
-1.98279853352,0.59071454209,0.671345446467
-0.34221461936,-0.849713698183,-0.457190787329
-0.331354209256,0.0721467138492,0.739112871695
1.34745980493,-2.69714052063,0.975789177367
-0.374533444654,0.721070283591,0.201820865643
-1.83856767334,0.418220041667,-0.910124521411
0.982883942411,-1.33602289024,-1.30943964628
1.17450038134,1.46852853493,0.728172636516
-1.81245650988,-1.40830150801,-2.25383789345
-0.0574405397321,-0.8307216513,0.49910592586
1.31274681841,1.13707379339,-0.535685307912
-1.6999242214,1.13000441617,0.59278775564
0.0718397106382,1.50904426688,-0.755838789391
0.488105801719,0.105372456204,-1.67341302482
-1.59108503728,0.772294492129,1.75686500346
0.204754275405,-0.736332820131,1.37100812963
-1.0087088727,-2.29373196712,0.0357288653696
-1.04140325053,0.692551854707,-0.323071588524
-0.297522643913,0.274840526525,0.751984288606
0.96033188679,-0.227756023213,0.0838353614427
1.54357259688,0.266763763935,-0.726886556353
-1.18281227292,-1.45034963901,0.155398942972
-0.280501901035,-2.20120541961,0.748097221555
0.0847961659586,0.664693232617,-0.254451240622
0.183477966897,-0.260492354754,0.960801075943
0.442462802859,-0.776593114878,0.451720829862
-1.65674983452,-0.768879080679,-0.185137909413
-1.69136805828,-0.178963039632,-1.12719661438
-0.929698473247,-0.14337269279,0.43423058788
1.57464706901,-1.2018109662,0.650453083329
-0.946562064762,1.23019256574,-0.245043283946
0.570817295376,-1.83198213407,0.289948272352
1.46210564042,0.719587995802,0.568889899189
-0.221551754076,0.240145494803,0.191676759357
-0.930267484095,-1.04873853885,0.41137835672
1.01224902849,-1.82347837409,-0.340439070163
-0.063685279061,-1.46405300196,0.0816480223507
0.929726343297,0.161346152383,-1.78818279862
-0.275471774763,-0.751152432867,0.777136815069
0.85724451168,-1.35194857537,0.382816275111
-0.526132554777,0.287280841844,-0.39940288699
3.20514793692,1.58632324052,-0.968553836368
0.904034740898,0.315439899335,1.37409124699
2.23730051684,-0.216599098472,-0.32875685502
0.549645349093,0.215255389852,0.771652071499
-0.219728503256,0.889978142925,0.357669309558
0.411857490791,-0.433194005524,-0.737025967771
1.06439664956,-0.909983680586,0.418562639364
0.486289196095,1.86702607615,0.62454829984
2.09153809076,1.57023587189,-0.885776800406
-0.757166350183,0.901734027599,1.23150410596
0.107815806641,-1.79821796112,-1.34995201008
-0.34055436035,-1.3016096028,0.187803041755
1.58647840804,0.811421473843,0.205018193685
0.694426877579,-0.446677307638,-1.63481718551
0.372472870688,0.642455287653,0.904065742243
0.831547639521,-0.521703718046,1.23814933411
-2.10702563995,2.045198415,0.269713716648
-0.571906762971,1.25248582146,-0.425141969612
0.639394253325,-0.684187400013,1.44331972286
-0.762967901863,-0.994597181596,0.0489866222404
0.321281125065,1.08115851393,-1.79499804265
-0.222877333388,1.28571157931,0.0995891539863
0.715723761877,0.156666896011,-0.00697389849222
-0.0782101408231,-0.330906154368,-1.79948068251
-1.39251540495,-0.184252073316,-0.0790397926362
-0.6878934202,0.344845057958,-0.894687498437
-0.531415591409,-1.17206922768,0.698897434469
0.672878328022,-0.926431041959,-1.03559151445
-0.772756324831,-0.0467798425208,1.06191348794
-1.63736271241,1.2677648357,0.276870988896
0.206850125795,0.0806121237151,1.20405079503
-0.0875607096729,-1.51284036375,-1.23404037424
1.10764983016,-1.02437440792,2.22093777299
0.912098572813,-0.0371569684851,0.639067815539
-0.882174366778,0.403020082231,-0.429811827597
0.286029821191,0.463877469301,0.15142985732
-1.57707948686,-1.16425136216,2.69652439452
0.368372563927,0.235879190344,0.0397254178384
1.30054447209,0.675552430863,0.389532730346
1.30566779073,-0.931045272548,1.29999890979
0.0362217776854,0.0504710207181,0.340886151259
-0.871797339019,0.177304491203,-0.485744103008
0.277838650001,-2.22476660495,-1.07228601688
-0.695626368634,1.41495465488,-1.06065305363
0.12566973069,1.74464195161,-0.827780794087
-1.41368786381,0.722599826549,-1.13270547417
1.22820997719,0.614454334954,-0.279204765818
-0.881631623999,-0.655156438652,0.462846399854
0.193413516865,0.455548897015,0.928424482574
-0.13390721093,1.01459213391,-0.0678441597462
0.649520699064,1.18455484565,-0.71689730822
1.0368587278,-1.52169257904,0.387915318048
-0.752215743422,0.561152710936,-0.0864239690754
-0.65631628594,-0.802651264685,0.291828499088
-0.525905659919,-1.47229671679,-0.693871111246
0.293209454019,-1.04454295981,-0.33372550725
1.79119863662,0.708110968332,0.91304029889
-1.08441729447,0.644547980526,-0.113348865495
0.294713804515,2.47362798386,-0.864732624229
-0.465223695693,-1.11007338113,0.653774658293
0.10765728468,-1.93978050168,0.973247053636
1.16853361734,-0.84373623035,-2.72786197351
-0.65459889287,-0.126722605102,-0.847474980876
-0.33489587753,-0.127130373384,1.14288607434
-0.87542975799,-0.585559596255,-0.67201604821
0.701241948975,0.525950551642,0.377396124943
-0.277290984143,0.198538946869,-0.984178694483
-0.106201517157,0.862031652745,1.70288269238
-0.62837052762,1.16055868921,0.558947100573
